FDPENKKI_01103	VFG043607(gb|WP_001063234)	51.880	133	54	4	137	260	454	585	6.30e-14	72.0
FDPENKKI_01115	VFG050679(gb|WP_000505928.1)	29.764	467	283	9	215	647	235	690	2.03e-40	157
FDPENKKI_01117	VFG036559(gb|WP_013449339)	37.917	240	143	3	2	240	5	239	1.26e-48	163
FDPENKKI_01118	VFG002901(gb|WP_002209736)	28.019	207	137	1	121	315	12	218	2.51e-18	82.4
FDPENKKI_01119	VFG043047(gb|NP_460907)	30.830	253	167	3	9	256	11	260	3.82e-36	129
FDPENKKI_01125	VFG017733(gb|WP_011990106)	26.515	264	173	9	7	266	11	257	2.62e-17	79.7
FDPENKKI_01132	VFG051663(gb|WP_003141825.1)	99.060	745	7	0	1	745	1	745	0.0	1517
FDPENKKI_01133	VFG051494(gb|WP_011105496.1)	67.424	660	210	3	1	660	1	655	0.0	907
FDPENKKI_01137	VFG006259(gb|WP_003687540)	40.465	215	126	1	48	262	20	232	2.13e-48	164
FDPENKKI_01152	VFG039427(gb|WP_005768324)	36.170	188	120	0	8	195	7	194	8.95e-42	139
FDPENKKI_01155	VFG042297(gb|NP_253799)	99.845	646	1	0	1	646	1	646	0.0	1307
FDPENKKI_01160	VFG016490(gb|NP_975163)	34.025	241	138	6	7	237	14	243	5.97e-25	107
FDPENKKI_01162	VFG009407(gb|WP_011893806)	52.878	469	214	5	7	469	11	478	7.57e-171	489
FDPENKKI_01167	VFG038759(gb|WP_011706627)	27.348	362	200	13	10	355	21	335	1.77e-20	90.9
FDPENKKI_01168	VFG019760(gb|WP_012722471)	39.832	477	258	7	4	468	2	461	5.59e-104	318
FDPENKKI_01183	VFG045297(gb|WP_011213307)	48.606	251	125	2	6	256	5	251	1.97e-80	242
FDPENKKI_01184	VFG045297(gb|WP_011213307)	30.108	186	123	3	31	210	31	215	2.62e-18	81.3
FDPENKKI_01186	VFG014106(gb|NP_251842)	43.961	207	103	6	4	206	2	199	1.40e-48	157
FDPENKKI_01201	VFG042906(gb|WP_012908549)	30.275	109	74	1	191	299	178	284	2.39e-12	67.0
FDPENKKI_01210	VFG038839(gb|WP_011707832)	34.081	223	129	5	6	217	11	226	4.48e-24	97.1
FDPENKKI_01216	VFG042734(gb|NP_249343)	100.000	214	0	0	1	214	1	214	2.97e-159	438
FDPENKKI_01218	VFG022641(gb|YP_001702706)	37.465	355	187	7	7	340	10	350	6.28e-59	194
FDPENKKI_01219	VFG052864(gb|WP_062706012.1)	29.747	158	102	3	34	190	37	186	3.06e-14	70.5
FDPENKKI_01243	VFG026700(gb|YP_007957699)	44.758	496	250	9	2	481	10	497	6.72e-111	338
FDPENKKI_01245	VFG046604(gb|WP_012280804)	65.611	221	76	0	1	221	1	221	9.41e-101	291
FDPENKKI_01246	VFG030670(gb|WP_198345115)	29.362	235	156	5	23	248	15	248	3.58e-15	73.6
FDPENKKI_01249	VFG030686(gb|YP_001702115)	46.619	281	143	2	16	292	9	286	6.19e-82	255
FDPENKKI_01251	VFG042242(gb|AAG01455)	47.596	208	109	0	3	210	5	212	2.71e-64	197
FDPENKKI_01252	VFG042241(gb|AAG01454)	30.123	488	317	9	316	792	9	483	3.40e-67	231
FDPENKKI_01255	VFG037996(gb|WP_000617447)	27.313	227	148	6	3	218	123	343	4.43e-20	87.0
FDPENKKI_01259	VFG043391(gb|WP_001075036)	31.132	318	198	5	4	318	5	304	6.55e-38	137
FDPENKKI_01274	VFG045566(gb|WP_010948065)	51.034	145	71	0	4	148	3	147	3.10e-44	142
FDPENKKI_01276	VFG026980(gb|YP_005923858)	59.833	239	96	0	378	616	86	324	3.83e-101	310
FDPENKKI_01277	VFG049934(gb|WP_011181932)	43.750	480	266	3	747	1224	403	880	2.54e-127	414
FDPENKKI_01289	VFG039696(gb|NP_821048)	24.645	211	145	5	162	371	145	342	9.68e-16	77.4
FDPENKKI_01304	VFG017745(gb|WP_011990748)	30.986	142	90	3	9	142	2	143	3.51e-17	78.6
FDPENKKI_01311	VFG005359(gb|WP_002899102)	34.211	342	210	5	7	344	4	334	2.20e-68	218
FDPENKKI_01329	VFG024200(gb|WP_008262428)	38.235	102	62	1	385	485	113	214	3.07e-15	74.7
FDPENKKI_01332	VFG015825(gb|WP_012315382)	31.084	415	227	10	23	383	51	460	4.47e-41	150
FDPENKKI_01355	VFG029783(gb|WP_013827173)	34.769	627	361	14	1	592	1	614	4.97e-93	298
FDPENKKI_01356	VFG029777(gb|YP_001705161)	34.421	613	383	10	1	596	4	614	4.94e-100	316
FDPENKKI_01357	VFG029791(gb|WP_005063997)	33.766	616	384	12	1	597	1	611	2.99e-95	304
FDPENKKI_01359	VFG047463(gb|WP_014548274)	31.068	206	140	1	1	206	1	204	4.68e-40	137
FDPENKKI_01362	VFG047490(gb|WP_003016409)	33.144	353	229	3	32	383	22	368	2.84e-68	220
FDPENKKI_01363	VFG047506(gb|WP_012281076)	51.466	307	145	2	14	317	2	307	1.79e-113	332
FDPENKKI_01364	VFG042678(gb|BAD00164)	41.096	73	39	1	1	69	284	356	2.92e-11	56.6
FDPENKKI_01370	VFG037478(gb|WP_001105560)	32.432	148	95	3	9	153	7	152	2.95e-13	68.9
FDPENKKI_01379	VFG043448(gb|NP_216353)	69.103	725	220	2	1	722	1	724	0.0	1023
FDPENKKI_01382	VFG049114(gb|WP_012737527)	27.381	252	178	3	9	256	7	257	2.45e-16	77.8
FDPENKKI_01389	VFG044116(gb|WP_003815434)	48.193	166	85	1	1	165	1	166	2.67e-46	149
FDPENKKI_01390	VFG044094(gb|NP_252099)	33.654	312	177	8	21	311	17	319	1.48e-27	109
FDPENKKI_01391	VFG044365(gb|WP_013318789)	37.606	710	406	13	111	797	40	735	3.41e-152	462
FDPENKKI_01398	VFG019282(gb|WP_006071786)	28.190	337	216	13	147	463	251	581	1.49e-26	112
FDPENKKI_01399	VFG031746(gb|WP_013470606)	45.536	224	120	1	1	222	1	224	1.73e-58	184
FDPENKKI_01403	VFG000079(gb|NP_463763)	50.062	811	388	8	89	890	6	808	0.0	783
FDPENKKI_01404	VFG044351(gb|WP_033111749)	26.078	464	321	7	17	465	9	465	4.84e-34	133
FDPENKKI_01414	VFG044084(gb|NP_251073)	33.456	272	159	5	4	262	8	270	3.26e-31	118
FDPENKKI_01415	VFG049152(gb|WP_000337350)	29.032	372	243	6	20	380	3	364	1.53e-42	152
FDPENKKI_01416	VFG044392(gb|AAF33133)	30.746	335	188	9	5	339	319	609	1.58e-26	111
FDPENKKI_01417	VFG049122(gb|WP_012737539)	32.250	400	265	5	14	409	3	400	2.06e-53	183
FDPENKKI_01419	VFG049120(gb|WP_012737535)	28.667	450	290	11	1	438	3	433	1.08e-43	159
FDPENKKI_01426	VFG044365(gb|WP_013318789)	25.137	732	472	27	31	726	40	731	1.77e-29	124
FDPENKKI_01433	VFG037014(gb|WP_012503795)	43.038	474	256	5	1	473	5	465	6.81e-123	367
FDPENKKI_01434	VFG049144(gb|WP_002892069)	71.288	815	231	3	3	815	205	1018	0.0	1204
FDPENKKI_01435	VFG049144(gb|WP_002892069)	71.277	188	54	0	1	188	1	188	7.67e-92	288
FDPENKKI_01436	VFG049125(gb|WP_004136054)	56.266	391	151	6	1	375	1	387	4.65e-136	394
FDPENKKI_01441	VFG047530(gb|WP_003026018)	39.815	432	244	6	15	444	6	423	2.51e-112	337
FDPENKKI_01442	VFG045607(gb|WP_010948621)	41.892	222	126	2	20	239	24	244	1.33e-59	188
FDPENKKI_01444	VFG001235(gb|NP_249108)	100.000	203	0	0	1	203	1	203	3.94e-141	391
FDPENKKI_01445	VFG014093(gb|WP_003128976)	99.621	264	1	0	1	264	1	264	0.0	518
FDPENKKI_01446	VFG014080(gb|WP_003084602)	100.000	168	0	0	1	168	1	168	1.04e-116	327
FDPENKKI_01447	VFG019773(gb|WP_003084598)	100.000	343	0	0	1	343	1	343	0.0	695
FDPENKKI_01448	VFG014062(gb|WP_004365046)	99.515	2476	12	0	1	2476	1	2476	0.0	4826
FDPENKKI_01449	VFG014057(gb|WP_003084594)	100.000	291	0	0	1	291	1	291	0.0	594
FDPENKKI_01450	VFG014044(gb|WP_003084592)	100.000	682	0	0	1	682	1	682	0.0	1355
FDPENKKI_01451	VFG001227(gb|NP_249101)	100.000	178	0	0	1	178	1	178	4.84e-129	359
FDPENKKI_01452	VFG001226(gb|NP_249100)	100.000	121	0	0	1	121	1	121	3.16e-86	246
FDPENKKI_01453	VFG001225(gb|NP_249099)	100.000	135	0	0	1	135	1	135	2.10e-97	275
FDPENKKI_01459	VFG047699(gb|WP_014714140)	33.441	311	183	12	24	323	11	308	5.79e-41	145
FDPENKKI_01460	VFG049120(gb|WP_012737535)	25.952	420	291	10	19	422	19	434	4.61e-31	123
FDPENKKI_01462	VFG044286(gb|WP_012367521)	35.135	333	197	7	9	334	6	326	1.33e-54	185
FDPENKKI_01465	VFG001224(gb|NP_249087)	100.000	382	0	0	1	382	1	382	0.0	790
FDPENKKI_01466	VFG001223(gb|NP_249086)	100.000	344	0	0	1	344	1	344	0.0	703
FDPENKKI_01468	VFG022639(gb|WP_013827437)	40.214	281	148	4	5	267	3	281	1.26e-51	170
FDPENKKI_01475	VFG013269(gb|WP_010945211)	52.604	192	89	2	6	195	5	196	8.44e-65	198
FDPENKKI_01476	VFG013628(gb|WP_012055050)	51.622	370	173	2	7	372	2	369	9.11e-141	405
FDPENKKI_01486	VFG043648(gb|NP_252312)	29.213	267	169	7	20	279	66	319	2.47e-30	116
FDPENKKI_01488	VFG030697(gb|WP_014382019)	37.559	213	127	2	2	213	4	211	2.64e-40	142
FDPENKKI_01489	VFG011855(gb|WP_011049581)	28.571	231	145	10	226	450	258	474	2.21e-15	78.2
FDPENKKI_01500	VFG000320(gb|WP_001169234)	47.368	152	76	1	5	152	6	157	4.24e-41	135
FDPENKKI_01502	VFG047602(gb|WP_206193639)	36.157	484	298	9	37	511	39	520	3.51e-89	286
FDPENKKI_01504	VFG010519(gb|WP_010947086)	33.591	259	139	7	7	259	4	235	5.18e-28	112
FDPENKKI_01504	VFG010519(gb|WP_010947086)	32.773	238	135	5	49	261	108	345	4.94e-20	89.7
FDPENKKI_01504	VFG010519(gb|WP_010947086)	32.919	161	86	3	32	171	184	343	2.59e-11	63.9
FDPENKKI_01521	VFG026329(gb|WP_009889294)	42.857	224	123	1	3	221	2	225	2.94e-55	189
FDPENKKI_01523	VFG032455(gb|WP_003729212)	30.627	271	158	8	7	263	8	262	2.01e-24	98.6
FDPENKKI_01526	VFG049933(gb|WP_011199086)	37.195	164	99	3	177	336	452	615	1.84e-20	92.4
FDPENKKI_01534	VFG044286(gb|WP_012367521)	30.622	209	127	7	12	207	4	207	4.99e-11	63.9
FDPENKKI_01537	VFG005041(gb|WP_001216898)	38.217	157	82	4	57	205	52	201	5.30e-30	110
FDPENKKI_01538	VFG042313(gb|NP_459562)	24.561	342	223	10	328	658	339	656	2.71e-13	73.2
FDPENKKI_01539	VFG033719(gb|WP_000821600)	30.000	230	150	4	85	313	49	268	3.36e-27	107
FDPENKKI_01540	VFG030700(gb|WP_005098896)	44.484	281	144	3	16	285	12	291	6.68e-71	226
FDPENKKI_01542	VFG030630(gb|WP_011779762)	24.766	214	148	4	1	207	1	208	7.56e-13	66.6
FDPENKKI_01547	VFG033711(gb|WP_000823904)	28.000	225	151	5	76	296	51	268	1.58e-19	86.3
FDPENKKI_01552	VFG041139(gb|WP_006485337)	54.286	245	109	3	13	254	19	263	1.29e-93	276
FDPENKKI_01553	VFG002901(gb|WP_002209736)	29.954	217	141	2	25	230	9	225	3.93e-27	103
FDPENKKI_01563	VFG015957(gb|WP_041168438)	23.309	828	470	29	41	793	33	770	1.90e-21	99.8
FDPENKKI_01566	VFG030700(gb|WP_005098896)	42.308	286	159	4	23	305	4	286	3.21e-73	233
FDPENKKI_01569	VFG047534(gb|WP_014549695)	26.437	435	289	10	24	447	9	423	4.56e-46	165
FDPENKKI_01570	VFG026433(gb|YP_005360830)	30.127	395	247	11	75	450	63	447	8.36e-43	156
FDPENKKI_01572	VFG026433(gb|YP_005360830)	27.193	456	290	12	19	455	13	445	3.23e-43	157
FDPENKKI_01577	VFG043483(gb|WP_011064113)	60.917	458	159	8	6	460	1	441	0.0	530
FDPENKKI_01578	VFG049934(gb|WP_011181932)	31.356	236	151	5	87	318	392	620	5.81e-24	102
FDPENKKI_01583	VFG049934(gb|WP_011181932)	36.659	461	290	2	284	742	416	876	6.22e-105	342
FDPENKKI_01586	VFG013191(gb|WP_011608935)	27.230	213	137	4	19	218	16	223	1.62e-13	70.1
FDPENKKI_01587	VFG030569(gb|WP_011894704)	26.667	195	126	5	52	237	71	257	1.75e-11	63.5
FDPENKKI_01588	VFG030676(gb|WP_011724098)	48.523	237	117	3	3	238	4	236	2.75e-70	223
FDPENKKI_01593	VFG042734(gb|NP_249343)	22.222	189	141	2	28	210	16	204	5.45e-11	60.1
FDPENKKI_01595	VFG044371(gb|AAL65278)	34.908	381	224	8	8	375	29	398	6.56e-34	130
FDPENKKI_01602	VFG044347(gb|WP_042318253)	35.308	439	242	12	1	410	12	437	9.82e-65	214
FDPENKKI_01633	VFG045345(gb|WP_005457104)	38.671	331	186	8	13	339	563	880	2.39e-59	204
FDPENKKI_01633	VFG045345(gb|WP_005457104)	33.621	232	148	4	94	324	47	273	1.15e-34	134
FDPENKKI_01633	VFG045345(gb|WP_005457104)	27.742	310	214	6	1	305	191	495	1.11e-33	131
FDPENKKI_01633	VFG045345(gb|WP_005457104)	28.391	317	190	11	6	303	317	615	2.08e-20	92.4
FDPENKKI_01633	VFG045345(gb|WP_005457104)	27.046	281	181	10	1	270	77	344	1.57e-17	84.0
FDPENKKI_01634	VFG036547(gb|WP_013449338)	45.418	502	273	1	15	515	2	503	2.33e-144	424
FDPENKKI_01635	VFG036535(gb|WP_013449337)	47.231	307	158	2	32	334	24	330	2.56e-99	296
FDPENKKI_01644	VFG039386(gb|NP_819821)	40.714	140	82	1	5	143	1	140	2.11e-28	102
FDPENKKI_01646	VFG002301(gb|NP_490536)	26.452	155	111	1	33	187	88	239	2.83e-12	63.9
FDPENKKI_01647	VFG048621(gb|WP_004213924)	49.313	728	357	7	18	742	15	733	0.0	669
FDPENKKI_01648	VFG016797(gb|WP_011180278)	43.902	82	46	0	9	90	7	88	1.41e-20	78.6
FDPENKKI_01657	VFG013607(gb|WP_041604533)	45.283	424	214	3	1	406	1	424	4.41e-125	369
FDPENKKI_01660	VFG044378(gb|AAL65285)	49.421	259	118	4	2	250	13	268	1.20e-69	219
FDPENKKI_01668	VFG013616(gb|WP_012054467)	34.006	347	188	7	1	336	1	317	2.38e-65	209
FDPENKKI_01670	VFG044449(gb|NP_253342)	99.683	315	1	0	1	315	1	315	0.0	620
FDPENKKI_01671	VFG044448(gb|NP_253341)	99.368	791	4	1	1	791	1	790	0.0	1568
FDPENKKI_01672	VFG044447(gb|NP_253340)	97.710	262	6	0	1	262	1	262	0.0	507
FDPENKKI_01673	VFG044446(gb|NP_253339)	96.667	180	6	0	1	180	1	180	5.09e-125	349
FDPENKKI_01674	VFG044445(gb|NP_253338)	99.415	171	1	0	1	171	7	177	4.74e-121	338
FDPENKKI_01675	VFG044030(gb|NP_253337)	98.352	182	3	0	1	182	1	182	2.51e-127	355
FDPENKKI_01690	VFG018400(gb|WP_012210793)	46.903	226	114	3	6	230	10	230	1.63e-62	194
FDPENKKI_01692	VFG006892(gb|WP_000672503)	28.755	546	340	11	179	712	118	626	3.28e-63	222
FDPENKKI_01702	VFG013587(gb|WP_011271953)	23.891	586	357	21	1	542	3	543	8.00e-23	102
FDPENKKI_01704	VFG044431(gb|CAJ45638)	27.746	346	240	7	7	346	11	352	6.83e-23	99.8
FDPENKKI_01714	VFG037029(gb|WP_010951343)	41.498	494	280	5	25	510	1	493	1.46e-125	376
FDPENKKI_01715	VFG037029(gb|WP_010951343)	43.595	484	260	6	33	505	11	492	1.91e-127	380
FDPENKKI_01727	VFG049933(gb|WP_011199086)	44.266	436	239	1	963	1398	449	880	1.33e-116	387
FDPENKKI_01729	VFG049129(gb|YP_005225489)	46.707	334	176	1	5	336	40	373	4.46e-101	303
FDPENKKI_01730	VFG049144(gb|WP_002892069)	50.784	1020	494	6	1	1014	1	1018	0.0	1039
FDPENKKI_01731	VFG037013(gb|WP_012221948)	41.991	462	251	5	8	464	9	458	2.25e-108	329
FDPENKKI_01734	VFG037384(gb|WP_000582117)	32.569	218	127	8	323	522	1	216	3.53e-19	87.4
FDPENKKI_01735	VFG036559(gb|WP_013449339)	40.860	186	108	1	25	210	15	198	2.46e-35	128
FDPENKKI_01749	VFG050705(gb|WP_000840555.1)	36.965	257	142	5	190	435	130	377	9.68e-42	155
FDPENKKI_01769	VFG040945(gb|WP_000281100)	29.927	274	154	11	119	381	8	254	4.15e-14	73.6
FDPENKKI_01815	VFG045705(gb|WP_003636663)	41.951	205	113	4	5	204	26	229	1.61e-51	166
FDPENKKI_01825	VFG016412(gb|WP_000720341)	24.823	423	296	10	1	416	16	423	8.30e-27	113
FDPENKKI_01828	VFG006813(gb|WP_011702633)	38.158	152	89	2	15	166	6	152	1.14e-25	95.9
FDPENKKI_01831	VFG001212(gb|NP_253246)	100.000	141	0	0	1	141	1	141	4.01e-102	288
FDPENKKI_01832	VFG001211(gb|NP_253245)	99.130	115	1	0	1	115	1	115	5.91e-83	237
FDPENKKI_01833	VFG019753(gb|WP_003123397)	99.398	1163	7	0	1	1163	1	1163	0.0	2375
FDPENKKI_01834	VFG001209(gb|NP_253243)	98.974	195	2	0	1	195	1	195	1.38e-141	392
FDPENKKI_01835	VFG001208(gb|NP_253242)	99.635	274	1	0	1	274	1	274	0.0	563
FDPENKKI_01836	VFG001207(gb|NP_253241)	98.378	185	3	0	1	185	1	185	1.28e-135	376
FDPENKKI_01837	VFG001216(gb|NP_253240)	98.810	168	2	0	1	168	1	168	2.42e-122	341
FDPENKKI_01838	VFG019756(gb|WP_003161431)	97.041	169	5	0	1	169	1	169	1.49e-116	327
FDPENKKI_01839	VFG015931(gb|WP_011334877)	30.075	399	229	9	5	358	7	400	1.17e-37	139
FDPENKKI_01840	VFG001214(gb|NP_253237)	100.000	445	0	0	1	445	1	445	0.0	895
FDPENKKI_01841	VFG001213(gb|NP_253236)	100.000	530	0	0	1	530	1	530	0.0	1066
FDPENKKI_01846	VFG049189(gb|WP_014226431)	70.843	854	247	1	1	852	1	854	0.0	1220
FDPENKKI_01850	VFG043810(gb|NP_253231)	97.107	1417	41	0	1	1417	1	1417	0.0	2633
FDPENKKI_01851	VFG013589(gb|WP_074040236)	27.469	557	371	13	4	541	23	565	4.96e-49	178
FDPENKKI_01863	VFG000114(gb|NP_253218)	99.310	290	2	0	1	290	1	290	0.0	573
FDPENKKI_01864	VFG019729(gb|WP_003107299)	100.000	405	0	0	1	405	1	405	0.0	820
FDPENKKI_01865	VFG019728(gb|WP_003122078)	98.940	566	6	0	1	566	1	566	0.0	1150
FDPENKKI_01871	VFG006892(gb|WP_000672503)	32.597	362	233	3	317	673	271	626	1.38e-44	169
FDPENKKI_01872	VFG026392(gb|WP_016342164)	24.021	383	256	9	20	373	57	433	3.67e-19	88.6
FDPENKKI_01874	VFG034721(gb|WP_000556298)	60.791	556	217	1	15	569	14	569	0.0	712
FDPENKKI_01875	VFG010515(gb|WP_010946906)	32.599	227	136	5	34	249	79	299	1.66e-24	102
FDPENKKI_01875	VFG010515(gb|WP_010946906)	31.064	235	148	3	24	249	141	370	3.67e-21	92.4
FDPENKKI_01875	VFG010515(gb|WP_010946906)	32.000	200	128	3	22	214	280	478	9.14e-18	82.4
FDPENKKI_01875	VFG010515(gb|WP_010946906)	27.826	230	157	4	35	257	44	271	2.72e-16	78.2
FDPENKKI_01877	VFG044178(gb|WP_005477483)	28.571	735	421	27	16	741	10	649	7.54e-52	192
FDPENKKI_01885	VFG016532(gb|NP_975942)	44.928	138	75	1	124	260	126	263	4.22e-38	137
FDPENKKI_01886	VFG013573(gb|WP_011608934)	29.391	279	169	8	1	274	1	256	9.85e-30	115
FDPENKKI_01890	VFG043484(gb|WP_011063027)	31.910	445	262	12	56	483	26	446	1.14e-55	191
FDPENKKI_01895	VFG032254(gb|WP_014093517)	22.535	497	333	17	65	532	80	553	5.32e-15	77.8
FDPENKKI_01897	VFG013995(gb|WP_003150028)	28.037	214	142	5	204	408	306	516	7.50e-14	73.2
FDPENKKI_01898	VFG019760(gb|WP_012722471)	29.605	152	88	1	14	146	4	155	1.43e-16	76.6
FDPENKKI_01908	VFG049158(gb|WP_001297937)	25.296	506	309	15	14	484	16	487	6.91e-18	85.9
FDPENKKI_01911	VFG041014(gb|NP_250347)	99.614	518	2	0	1	518	1	518	0.0	1038
FDPENKKI_01912	VFG051514(gb|WP_003087592.1)	100.000	168	0	0	1	168	1	168	2.70e-118	331
FDPENKKI_01913	VFG041016(gb|NP_250349)	100.000	491	0	0	1	491	1	491	0.0	1022
FDPENKKI_01914	VFG051530(gb|WP_003140089.1)	99.259	135	1	0	1	135	1	135	7.19e-96	271
FDPENKKI_01915	VFG051538(gb|WP_003087605.1)	100.000	595	0	0	1	595	1	595	0.0	1208
FDPENKKI_01916	VFG051543(gb|WP_003097804.1)	99.403	335	2	0	1	335	1	335	0.0	669
FDPENKKI_01917	VFG051554(gb|WP_003140083.1)	99.886	875	1	0	1	875	3	877	0.0	1729
FDPENKKI_01918	VFG041021(gb|NP_250354)	99.602	503	2	0	1	503	1	503	0.0	998
FDPENKKI_01919	VFG041022(gb|NP_250355)	100.000	46	0	0	1	46	1	46	1.88e-29	97.4
FDPENKKI_01920	VFG041023(gb|NP_250356)	97.733	397	9	0	1	397	1	397	0.0	778
FDPENKKI_01921	VFG051562(gb|WP_003110438.1)	100.000	168	0	0	1	168	1	168	8.44e-118	330
FDPENKKI_01922	VFG051570(gb|WP_003087620.1)	100.000	443	0	0	1	443	1	443	0.0	909
FDPENKKI_01923	VFG041026(gb|NP_250359)	100.000	289	0	0	1	289	1	289	0.0	594
FDPENKKI_01924	VFG051586(gb|WP_003140078.1)	99.830	1175	2	0	1	1175	1	1175	0.0	2367
FDPENKKI_01925	VFG041028(gb|NP_250361)	100.000	242	0	0	1	242	1	242	5.47e-175	480
FDPENKKI_01926	VFG041029(gb|NP_250362)	99.392	329	2	0	1	329	1	329	0.0	643
FDPENKKI_01929	VFG041115(gb|WP_004528803)	32.778	180	119	2	2	180	30	208	1.20e-30	110
FDPENKKI_01946	VFG015094(gb|WP_003087668)	100.000	349	0	0	1	349	1	349	0.0	700
FDPENKKI_01947	VFG015096(gb|WP_003132884)	99.618	262	1	0	1	262	1	262	0.0	503
FDPENKKI_01948	VFG000187(gb|NP_250383)	100.000	88	0	0	1	88	1	88	8.33e-57	169
FDPENKKI_01949	VFG000188(gb|NP_250384)	100.000	217	0	0	1	217	1	217	3.80e-157	433
FDPENKKI_01950	VFG015102(gb|WP_003140061)	99.676	309	1	0	1	309	1	309	0.0	588
FDPENKKI_01951	VFG000190(gb|NP_250386)	99.242	132	1	0	1	132	238	369	1.08e-88	261
FDPENKKI_01952	VFG000191(gb|NP_250387)	100.000	158	0	0	1	158	1	158	4.64e-103	291
FDPENKKI_01953	VFG015108(gb|WP_003100796)	100.000	429	0	0	1	429	12	440	0.0	862
FDPENKKI_01954	VFG000193(gb|NP_250389)	100.000	288	0	0	1	288	1	288	0.0	561
FDPENKKI_01955	VFG000194(gb|NP_250390)	100.000	92	0	0	1	92	1	92	7.43e-63	185
FDPENKKI_01956	VFG015114(gb|WP_003087694)	100.000	123	0	0	1	123	1	123	1.84e-84	242
FDPENKKI_01957	VFG000196(gb|NP_250392)	99.174	121	1	0	1	121	1	121	2.20e-82	236
FDPENKKI_01958	VFG019956(gb|WP_003087695)	100.000	109	0	0	1	109	1	109	1.95e-69	202
FDPENKKI_01959	VFG015120(gb|WP_003087696)	100.000	706	0	0	1	706	1	706	0.0	1401
FDPENKKI_01960	VFG000199(gb|NP_250395)	99.306	144	1	0	1	144	1	144	3.28e-101	286
FDPENKKI_01961	VFG000200(gb|NP_250396)	98.980	98	1	0	1	98	1	98	7.14e-64	187
FDPENKKI_01962	VFG015126(gb|WP_003109502)	99.320	294	2	0	1	294	1	294	0.0	587
FDPENKKI_01963	VFG015128(gb|WP_003087708)	100.000	168	0	0	1	168	1	168	9.77e-122	340
FDPENKKI_01964	VFG015130(gb|WP_003087710)	100.000	390	0	0	1	390	1	390	0.0	756
FDPENKKI_01965	VFG015132(gb|WP_003109504)	98.305	295	5	0	1	295	1	295	0.0	576
FDPENKKI_01966	VFG000205(gb|NP_250401)	100.000	145	0	0	1	145	1	145	2.23e-102	289
FDPENKKI_01967	VFG000206(gb|NP_250402)	97.531	81	2	0	1	81	1	81	4.12e-52	157
FDPENKKI_01968	VFG000207(gb|NP_250403)	99.270	137	1	0	1	137	1	137	3.48e-95	270
FDPENKKI_01969	VFG000208(gb|NP_250404)	99.640	278	1	0	1	278	1	278	0.0	573
FDPENKKI_01970	VFG015142(gb|WP_003109509)	100.000	276	0	0	1	276	1	276	0.0	546
FDPENKKI_01971	VFG015144(gb|WP_003109510)	100.000	140	0	0	1	140	1	140	3.33e-92	263
FDPENKKI_01972	VFG019968(gb|WP_012614295)	99.667	600	2	0	1	600	1	600	0.0	1207
FDPENKKI_01973	VFG019969(gb|WP_012614294)	99.074	432	4	0	1	432	1	432	0.0	849
FDPENKKI_01974	VFG015150(gb|WP_003100751)	100.000	67	0	0	1	67	1	67	1.60e-41	129
FDPENKKI_01975	VFG000214(gb|NP_250410)	100.000	85	0	0	1	85	1	85	2.50e-57	170
FDPENKKI_01976	VFG000215(gb|NP_250411)	99.130	115	1	0	1	115	1	115	5.91e-79	227
FDPENKKI_01977	VFG000216(gb|NP_250412)	98.601	143	2	0	1	143	1	143	1.76e-96	274
FDPENKKI_01978	VFG015158(gb|WP_003120330)	100.000	112	0	0	1	112	1	112	1.30e-77	223
FDPENKKI_01979	VFG000218(gb|NP_250414)	99.590	244	1	0	1	244	5	248	2.81e-177	486
FDPENKKI_01980	VFG015162(gb|WP_003087734)	100.000	206	0	0	1	206	1	206	8.87e-148	409
FDPENKKI_01981	VFG015164(gb|WP_003087735)	100.000	214	0	0	1	214	1	214	2.08e-150	416
FDPENKKI_01983	VFG049933(gb|WP_011199086)	42.824	432	246	1	250	680	451	882	2.78e-120	380
FDPENKKI_01994	VFG049150(gb|WP_000982270)	31.944	288	182	6	318	599	3	282	3.57e-31	123
FDPENKKI_01995	VFG044083(gb|NP_250948)	30.872	298	199	3	5	302	12	302	1.38e-29	114
FDPENKKI_02007	VFG044185(gb|WP_011152542)	42.353	340	193	2	16	355	15	351	5.70e-86	263
FDPENKKI_02011	VFG006042(gb|WP_001222601)	22.143	280	177	9	1	258	1	261	4.03e-11	62.8
FDPENKKI_02015	VFG026700(gb|YP_007957699)	39.467	375	206	5	88	441	124	498	1.70e-68	226
FDPENKKI_02017	VFG004126(gb|WP_000481516)	51.786	56	27	0	840	895	152	207	6.38e-11	62.8
FDPENKKI_02019	VFG050298(gb|NP_250643)	36.478	159	99	2	46	204	35	191	1.85e-33	120
FDPENKKI_02020	VFG050300(gb|NP_250641)	26.733	202	131	5	147	332	218	418	2.96e-13	70.1
FDPENKKI_02033	VFG014909(gb|WP_003378493)	30.435	161	100	4	2	151	19	178	1.65e-12	62.4
FDPENKKI_02034	VFG043482(gb|WP_011060196)	54.986	351	131	4	1	350	1	325	7.99e-113	331
FDPENKKI_02039	VFG019988(gb|WP_015886548)	31.095	283	171	7	257	528	4	273	4.04e-24	107
FDPENKKI_02040	VFG009653(gb|WP_011854955)	36.986	365	219	8	23	379	26	387	1.62e-53	182
